classe;admissible;terme;commentaire;source;privilegie;page;ligne_page
1;;kaïnite;;OMPI;;6;51
1;;cachou;;OMPI;;6;52
1;;produits chimiques anti-buée;;OMPI;;6;53
1;;produits pour le brasage;;OMPI;;6;54
1;;boues de forage;;OMPI;;6;55
1;;boues pour faciliter le forage;;OMPI;;6;56
1;;acide borique à usage industriel;;OMPI;;6;57
1;;borax;;OMPI;;6;58
1;;acide pyroligneux;;OMPI;;6;59
1;;acide pyroligneux (vinaigre de bois);;OMPI;;6;60
1;;vinaigre de bois;;OMPI;;6;61
1;;vinaigre de bois (acide pyroligneux);;OMPI;;6;62
1;;pâte de bois;;OMPI;;6;63
1;;esprit-de-bois;;OMPI;;6;64
1;;bois à tanner;;OMPI;;6;65
1;;produits chimiques pour blanchir les cires;;OMPI;;6;66
1;;produits de mouillage (blanchisserie);;OMPI;;6;67
1;;gallate basique de bismuth;;OMPI;;6;68
1;;bismuth;;OMPI;;6;69
1;;bioxyde de manganèse;;OMPI;;6;70
1;;dioxyde de manganèse;;OMPI;;6;71
1;;bioxalate de potasse;;OMPI;;6;72
1;;bioxalate de potassium;;OMPI;;6;73
1;;catalyseurs biochimiques;;OMPI;;6;74
1;;agents de clarification de la bière;;OMPI;;6;75
1;;produits pour la clarification de la bière;;OMPI;;6;76
1;;bichromate de soude;;OMPI;;6;77
1;;bichromate de potasse;;OMPI;;6;78
1;;bichlorure d'étain;;OMPI;;6;79
1;;chlorure stanneux;;OMPI;;6;80
1;;dichlorure d'étain;;OMPI;;6;81
1;;produits pour la conservation du béton à l'exception des peintures et des huiles;;OMPI;;6;82
1;;produits chimiques pour l'aération du béton;;OMPI;;6;83
1;;berkélium;;OMPI;;6;84
1;;saccharine à usage industriel;;OMPI;;6;85
1;;sulfimide benzoïque à usage industriel;;OMPI;;6;86
1;;acide benzoïque;;OMPI;;6;87
1;;dérivés du benzène;;OMPI;;6;88
1;;acides de la série du benzène;;OMPI;;6;89
1;;bentonite;;OMPI;;6;90
1;;bauxite;;OMPI;;6;91
1;;bases (produits chimiques);;OMPI;;6;92
1;;produits pour empêcher le démaillage des bas;;OMPI;;6;93
1;;composés du baryum;;OMPI;;6;94
1;;papier barytique;;OMPI;;6;95
1;;baryte;;OMPI;;6;96
1;;baryum;;OMPI;;6;97
1;;soude de barille;;OMPI;;6;98
1;;bains de virage;;OMPI;;6;99
1;;bains de virage (photographie);;OMPI;;6;100
1;;bains de galvanisation;;OMPI;;7;1
1;;bains de fixage;;OMPI;;7;2
1;;bains de fixage (photographie);;OMPI;;7;3
1;;bactéricides oenologiques (produits chimiques utilisés dans la fabrication de vin);;OMPI;;7;4
1;;bactéricides pour l'oenologie (produits chimiques utilisés au cours de la fabrication du vin);;OMPI;;7;5
1;;acide azotique;;OMPI;;7;6
1;;fertilisants azotés;;OMPI;;7;7
1;;oxyde de diazote;;OMPI;;7;8
1;;oxyde nitreux;;OMPI;;7;9
1;;protoxyde d'azote;;OMPI;;7;10
1;;azote;;OMPI;;7;11
1;;produits chimiques pour l'avivage des matières textiles;;OMPI;;7;12
1;;papier autovireur;;OMPI;;7;13
1;;papier autovireur (photographie);;OMPI;;7;14
1;;produits chimiques pour le décalaminage des moteurs;;OMPI;;7;15
1;;combustible pour réacteurs nucléaires;;OMPI;;7;16
1;;combustibles pour réacteurs nucléaires;;OMPI;;7;17
1;;éléments combustibles pour réacteurs nucléaires;;OMPI;;7;18
1;;astate;;OMPI;;7;19
1;;acide arsénieux;;OMPI;;7;20
1;;arsenic;;OMPI;;7;21
1;;arséniate de plomb;;OMPI;;7;22
1;;argon;;OMPI;;7;23
1;;solutions de sels d'argent pour l'argenture;;OMPI;;7;24
1;;solutions pour l'argenture;;OMPI;;7;25
1;;mastic pour remplir les cavités des arbres;;OMPI;;7;26
1;;mastic pour remplir les cavités des arbres (arboriculture);;OMPI;;7;27
1;;produits d'engluement pour l'arboriculture;;OMPI;;7;28
1;;gomme arabique à usage industriel;;OMPI;;7;29
1;;sulfure d'antimoine;;OMPI;;7;30
1;;oxyde d'antimoine;;OMPI;;7;31
1;;antimoine;;OMPI;;7;32
1;;anti-incrustants;;OMPI;;7;33
1;;produits antitartriques;;OMPI;;7;34
1;;antigels;;OMPI;;7;35
1;;antidétonants pour moteurs à explosion;;OMPI;;7;36
1;;acide anthranilique;;OMPI;;7;37
1;;noir animal;;OMPI;;7;38
1;;anhydrides;;OMPI;;7;39
1;;ammoniaque anhydre;;OMPI;;7;40
1;;alcool amylique;;OMPI;;7;41
1;;alcool amylique (pentanol);;OMPI;;7;42
1;;pentanol;;OMPI;;7;43
1;;acétate d'amyle;;OMPI;;7;44
1;;alun d'ammoniaque;;OMPI;;7;45
1;;aldéhyde-ammoniaque;;OMPI;;7;46
1;;ammoniaque;;OMPI;;7;47
1;;sels ammoniacaux;;OMPI;;7;48
1;;esprit-de-sel;;OMPI;;7;49
1;;sel ammoniac;;OMPI;;7;50
1;;agents chimiques pour fluidifier l'amidon (agents de décollage);;OMPI;;7;51
1;;agents de décollage (agents chimiques pour fluidifier l'amidon);;OMPI;;7;52
1;;amidon à usage industriel;;OMPI;;7;53
1;;fécule à usage industriel;;OMPI;;7;54
1;;américium;;OMPI;;7;55
1;;préparations pour l'amendement des sols;;OMPI;;7;56
1;;alun;;OMPI;;7;57
1;;iodure d'aluminium;;OMPI;;7;58
1;;chlorure d'aluminium;;OMPI;;7;59
1;;aluminosilicates;;OMPI;;7;60
1;;silicate d'aluminium;;OMPI;;7;61
1;;hydrate d'alumine;;OMPI;;7;62
1;;hydrate d'aluminium;;OMPI;;7;63
1;;alun d'alumine;;OMPI;;7;64
1;;alumine;;OMPI;;7;65
1;;produits chimiques destinés à faciliter l'alliage de métaux;;OMPI;;7;66
1;;produits chimiques pour conserver les aliments;;OMPI;;7;67
1;;produits chimiques pour la conservation d'aliments;;OMPI;;7;68
1;;produits chimiques pour la conservation des aliments;;OMPI;;7;69
1;;produits chimiques pour la conservation des produits alimentaires;;OMPI;;7;70
1;;substances chimiques pour conserver les aliments;;OMPI;;7;71
1;;substances chimiques pour la conservation d'aliments;;OMPI;;7;72
1;;substances chimiques pour la conservation des aliments;;OMPI;;7;73
1;;substances chimiques pour la conservation des produits alimentaires;;OMPI;;7;74
1;;algues (engrais);;OMPI;;7;75
1;;algues (fertilisants);;OMPI;;7;76
1;;aldéhydes;;OMPI;;7;77
1;;alcool éthylique;;OMPI;;7;78
1;;alcool à usage industriel;;OMPI;;7;79
1;;alcools à usage industriel;;OMPI;;7;80
1;;métaux alcalino-terreux;;OMPI;;7;81
1;;alcali caustique;;OMPI;;7;82
1;;alcalis;;OMPI;;7;83
1;;papier albuminé;;OMPI;;7;84
1;;albumine de malt;;OMPI;;7;85
1;;albumine iodée;;OMPI;;7;86
1;;albumine (animale ou végétale, matière première);;OMPI;;7;87
1;;compositions pour la réparation des chambres à air;;OMPI;;7;88
1;;produits chimiques pour l'agriculture à l'exception des fongicides, herbicides, insecticides et des parasiticides;;OMPI;;7;89
1;;produits chimiques pour l'agriculture à l'exception des fongicides, herbicides, insecticides et parasiticides;;OMPI;;7;90
1;;agglutinants pour le béton;;OMPI;;7;91
1;;agar-agar à usage industriel;;OMPI;;7;92
1;;colles pour affiches;;OMPI;;7;93
1;;affaiblisseurs photographiques;;OMPI;;7;94
1;;gaz propulseurs pour aérosols;;OMPI;;7;95
1;;charbon actif;;OMPI;;7;96
1;;produits pour adoucir l'eau;;OMPI;;7;97
1;;préparations pour adoucir l'eau;;OMPI;;7;98
1;;adhésifs pour bandages chirurgicaux;;OMPI;;7;99
1;;matières collantes pour bandages chirurgicaux;;OMPI;;7;100
1;;additifs détergents pour l'essence;;OMPI;;8;1
1;;additifs chimiques pour carburants;;OMPI;;8;2
1;;additifs chimiques pour boues de forage;;OMPI;;8;3
1;;actinium;;OMPI;;8;4
1;;préparations pour le perfectionnement de l'acier;;OMPI;;8;5
1;;compositions chimiques résistant aux acides;;OMPI;;8;6
1;;produits chimiques de condensation;;OMPI;;8;7
1;;acides;;OMPI;;8;8
1;;tétrachlorure d'acétylène;;OMPI;;8;9
1;;acétylène;;OMPI;;8;10
1;;acétone;;OMPI;;8;11
1;;anhydride acétique;;OMPI;;8;12
1;;préparations bactériologiques pour l'acétification;;OMPI;;8;13
1;;acétate de cellulose à l'état brut;;OMPI;;8;14
1;;acétates (produits chimiques);;OMPI;;8;15
1;;solutions pour prévenir la formation d'écume dans les accumulateurs;;OMPI;;8;16
1;;accélérateurs de vulcanisation;;OMPI;;8;17
1;;fluides auxiliaires pour abrasifs;;OMPI;;8;18
1;;sel pour conserver, autre que pour les aliments;;OMPI;;8;19
1;;adhésifs (matières collantes) destinés à l'industrie;;OMPI;;8;20
1;;adhésifs (matières collantes) pour l'industrie;;OMPI;;8;21
1;;adhésifs (matières collantes) à usage industriel;;OMPI;;8;22
1;;adhésifs destinés à l'industrie;;OMPI;;8;23
1;;adhésifs pour l'industrie;;OMPI;;8;24
1;;adhésifs à usage industriel;;OMPI;;8;25
1;;compositions adhésives destinés à l'industrie;;OMPI;;8;26
1;;matières collantes destinées à l'industrie;;OMPI;;8;27
1;;matières collantes pour l'industrie;;OMPI;;8;28
1;;matières collantes à usage industriel;;OMPI;;8;29
1;;comburants (additifs chimiques pour carburants);;OMPI;;8;30
1;;ferments lactiques (préparations bactériennes) pour la fabrication d'aliments;;OMPI;;8;31
1;;ferments lactiques (préparations bactériennes) pour la fabrication de produits alimentaires;;OMPI;;8;32
1;;chlorure d'hydrogène;;OMPI;;8;33
1;;résines artificielles à l'état brut à usage industriel;;OMPI;;8;34
1;;produits pour l'amendement des sols à des fins agricoles;;OMPI;;8;35
1;;produits pour l'amendement des sols;;OMPI;;8;36
1;;sel gemme de dégivrage;;OMPI;;8;37
1;;résines artificielles à l'état brut, matières plastiques à l'état brut;;OMPI;;8;38
1;;substances de trempe;;OMPI;;8;39
1;;apprêts pour murs;;OMPI;;8;40
1;;liquides de dégivrage pour pare-brise;;OMPI;;8;41
1;;produits chimiques de traitement d'eau pour piscines et spas;;OMPI;;8;42
1;;produits chimiques pour adoucir l'eau;;OMPI;;8;43
1;;produits chimiques pour la purification de l'eau pour piscines;;OMPI;;8;44
1;;produits chimiques pour le traitement d'eaux usées à usage industriel;;OMPI;;8;45
1;;produits chimiques pour le traitement des eaux usées à usage industriel;;OMPI;;8;46
1;;films photographiques non impressionnés;;OMPI;;8;47
1;;films photographiques vierges;;OMPI;;8;48
1;;pellicules photographiques non impressionnées;;OMPI;;8;49
1;;pellicules photographiques vierges;;OMPI;;8;50
1;;films cinématographiques non exposés;;OMPI;;8;51
1;;films cinématographiques non impressionnés;;OMPI;;8;52
1;;composés de scellement pour pneus;;OMPI;;8;53
1;;résines synthétiques à l'état brut pour la fabrication de composés de moulage en matières plastiques;;OMPI;;8;54
1;;stabilisateurs de sols pour la construction de routes;;OMPI;;8;55
1;;colles pour toitures;;OMPI;;8;56
1;;liquides de trempe pour le travail des métaux;;OMPI;;8;57
1;;régulateurs de croissance pour les plantes à usage agricole;;OMPI;;8;58
1;;préparations nutritives pour les plantes;;OMPI;;8;59
1;;préparations nutritives pour plantes;;OMPI;;8;60
1;;préparations pour la nutrition de plantes;;OMPI;;8;61
1;;eau distillée oxygénée;;OMPI;;8;62
1;;produits chimiques pour la lithographie;;OMPI;;8;63
1;;lécithine à usage industriel pour la fabrication de produits alimentaires;;OMPI;;8;64
1;;fluides caloporteurs à usage industriel;;OMPI;;8;65
1;;mastics pour la réparation de carrosseries automobiles;;OMPI;;8;66
1;;agents de mordançage pour la fabrication de cartes de circuits imprimés;;OMPI;;8;67
1;;agents de mordançage pour la fabrication de semi-conducteurs;;OMPI;;8;68
1;;émulsifiants pour la fabrication de produits alimentaires;;OMPI;;8;69
1;;additifs détergents pour huiles de moteurs;;OMPI;;8;70
1;;préparations de dégivrage;;OMPI;;8;71
1;;produits chimiques pour la chromatographie;;OMPI;;8;72
1;;chlore pour piscines;;OMPI;;8;73
1;;produits chimiques pour la fabrication de papier;;OMPI;;8;74
1;;produits chimiques pour la fabrication de matières collantes;;OMPI;;8;75
1;;produits chimiques pour le traitement de déchets dangereux;;OMPI;;8;76
1;;préparations chimiques pour faire fondre la neige et glace;;OMPI;;8;77
1;;oxydants chimiques pour la fabrication de circuits imprimés;;OMPI;;8;78
1;;additifs chimiques pour huiles de moteurs;;OMPI;;8;79
1;;additifs chimiques pour essences;;OMPI;;8;80
1;;préparations chimiques pour analyser l'eau de piscines;;OMPI;;8;81
1;;additifs chimiques pour fluides de forage pétrolier;;OMPI;;8;82
1;;additifs chimiques pour carburants pour moteurs à combustion interne;;OMPI;;8;83
1;;additifs chimiques pour le traitement de combustibles;;OMPI;;8;84
1;;catalyseurs pour l'industrie du traitement du pétrole;;OMPI;;8;85
1;;chlorure de zinc;;OMPI;;8;86
1;;chlorure de vinylidène;;OMPI;;8;87
1;;chlorure de vinyle;;OMPI;;8;88
1;;acétate de vinyle;;OMPI;;8;89
1;;acide valérique;;OMPI;;8;90
1;;engrais d'urée;;OMPI;;8;91
1;;engrais à base d'urée;;OMPI;;8;92
1;;fertilisants d'urée;;OMPI;;8;93
1;;fertilisants à base d'urée;;OMPI;;8;94
1;;matières plastiques à l'état brut à usage industriel;;OMPI;;8;95
1;;matières plastiques à l'état brut sous forme de poudre, liquide ou pâte;;OMPI;;8;96
1;;matières plastiques à l'état brut sous forme de poudres, liquides ou pâtes;;OMPI;;8;97
1;;résines artificielles à l'état brut en tant que matières premières sous forme de poudres, liquides ou pâtes;;OMPI;;8;98
1;;carbure de tungstène;;OMPI;;8;99
1;;tolidine;;OMPI;;8;100
1;;thiourée;;OMPI;;9;1
1;;thioéthers;;OMPI;;9;2
1;;plomb tétraéthyle;;OMPI;;9;3
1;;tétrachloroéthane;;OMPI;;9;4
1;;tétrachloréthane;;OMPI;;9;5
1;;acides sulfiniques;;OMPI;;9;6
1;;acide succinique;;OMPI;;9;7
1;;substances pour la régulation de la croissance des plantes;;OMPI;;9;8
1;;substances pour la conservation des fleurs coupées;;OMPI;;9;9
1;;stilbène;;OMPI;;9;10
1;;préparations pour l'amélioration des sols;;OMPI;;9;11
1;;agents pour l'amélioration des sols;;OMPI;;9;12
1;;tungstate de sodium;;OMPI;;9;13
1;;tartrate de sodium;;OMPI;;9;14
1;;sulfite de sodium;;OMPI;;9;15
1;;sulfure de sodium;;OMPI;;9;16
1;;sulfate de sodium;;OMPI;;9;17
1;;silicate de sodium;;OMPI;;9;18
1;;phosphate de sodium;;OMPI;;9;19
1;;engrais au nitrate de sodium;;OMPI;;9;20
1;;carbonate de sodium;;OMPI;;9;21
1;;sulfate d'argent;;OMPI;;9;22
1;;chlorure d'argent;;OMPI;;9;23
1;;gel de silice;;OMPI;;9;24
1;;silanes;;OMPI;;9;25
1;;colle de caoutchouc pour la réparation de pneus;;OMPI;;9;26
1;;réactifs pour des appareils scientifiques d'analyses chimiques ou biologiques;;OMPI;;9;27
1;;réactifs pour la recherche;;OMPI;;9;28
1;;réactifs pour des analyses chimiques;;OMPI;;9;29
1;;pyridine;;OMPI;;9;30
1;;produits pour la conservation des fleurs coupées;;OMPI;;9;31
1;;engrais au sulfate de potassium;;OMPI;;9;32
1;;ferrocyanure de potassium;;OMPI;;9;33
1;;ferricyanure de potassium;;OMPI;;9;34
1;;engrais au chlorure de potassium;;OMPI;;9;35
1;;adhésifs en matières plastiques autres que pour la papeterie ou le ménage;;OMPI;;9;36
1;;hormones de plantes (phytohormones);;OMPI;;9;37
1;;hormones végétales (phytohormones);;OMPI;;9;38
1;;anhydride phtalique;;OMPI;;9;39
1;;acide phtalique;;OMPI;;9;40
1;;anhydride phosphorique;;OMPI;;9;41
1;;phosphine;;OMPI;;9;42
1;;acide perchlorique;;OMPI;;9;43
1;;acide palmitique;;OMPI;;9;44
1;;alcool oléylique;;OMPI;;9;45
1;;acétate d'octyle;;OMPI;;9;46
1;;sulfate de nickel;;OMPI;;9;47
1;;sulfate d'ammonium de nickel;;OMPI;;9;48
1;;engrais naturels;;OMPI;;9;49
1;;naphtylamine;;OMPI;;9;50
1;;préparations d'engrais minéraux;;OMPI;;9;51
1;;méthylamine;;OMPI;;9;52
1;;chlorométhane;;OMPI;;9;53
1;;alcool méthylique;;OMPI;;9;54
1;;alcool méthylique (méthanol);;OMPI;;9;55
1;;méthanol;;OMPI;;9;56
1;;acétate de méthyle;;OMPI;;9;57
1;;acide méthacrylique;;OMPI;;9;58
1;;métallocènes;;OMPI;;9;59
1;;flux pour la soudure de métaux;;OMPI;;9;60
1;;fondants pour le soudage de métaux;;OMPI;;9;61
1;;sulfure de mercure;;OMPI;;9;62
1;;chlorure mercurique;;OMPI;;9;63
1;;mercaptan;;OMPI;;9;64
1;;mélamine;;OMPI;;9;65
1;;engrais au manganèse;;OMPI;;9;66
1;;chlorure de manganèse;;OMPI;;9;67
1;;carbonate de manganèse;;OMPI;;9;68
1;;sulfate de magnésium;;OMPI;;9;69
1;;silicoflorure de magnésium;;OMPI;;9;70
1;;oxyde de magnésium;;OMPI;;9;71
1;;hydroxyde de magnésium;;OMPI;;9;72
1;;fluorure de magnésium;;OMPI;;9;73
1;;chlore liquide;;OMPI;;9;74
1;;terreau de feuilles (engrais);;OMPI;;9;75
1;;alcool laurique;;OMPI;;9;76
1;;fluides hydrauliques;;OMPI;;9;77
1;;pâtes de bois broyé;;OMPI;;9;78
1;;formiate;;OMPI;;9;79
1;;formaldéhyde;;OMPI;;9;80
1;;agents de curage pour radiateurs d'automobiles;;OMPI;;9;81
1;;enzymes pour l'industrie brassicole;;OMPI;;9;82
1;;préparations de diagnostic à usage scientifique;;OMPI;;9;83
1;;préparations de détartrage à usage industriel;;OMPI;;9;84
1;;acide crotonique;;OMPI;;9;85
1;;enrobages pour semences;;IPI;;9;86
1;;mordants pour semences;;IPI;;9;87
1;;produits chimiques destinés à l'industrie, aux sciences, à la photographie, ainsi qu'à l'agriculture, l'horticulture et la sylviculture;;IPI;;9;88
1;;produits chimiques destinés à conserver les aliments;;IPI;;9;89
1;;produits chimiques à usages agricoles, horticoles et sylvicoles;;IPI;;9;90
1;;produits pour le traitement des semences;;IPI;;9;91
1;;composts, engrais, fertilisants;;IPI;;9;92
1;;stimulants des défenses naturelles des plantes;;IPI;;9;93
1;;milieux de culture cellulaire à des fins scientifiques et de recherche;;IPI;;9;94
1;;milieux de culture pour la culture de cellules à des fins scientifiques et de recherche;;IPI;;9;95
1;;phéromones, autres qu'à usage médical;;IPI;;9;96
1;;photorésines;;IPI;;9;97
1;;éthanol non utilisé comme carburant;;IPI;;9;98
1;;hydrocarbures aromatiques;;IPI;;9;99
1;;Roentgen (films -) sensibilisés mais non impressionnés;;IPI;;9;100
1;;acier (préparations pour le perfectionnement de l'-);;IPI;;10;1
1;;acryliques (résines -) à l'état brut;;IPI;;10;2
1;;acétification (préparations bactériologiques pour l'-);;IPI;;10;3
1;;acétique (anhydride -);;IPI;;10;4
1;;acétylène (tétrachlorure d'-);;IPI;;10;5
1;;additifs chimiques pour carburants, lubrifiants et graisses;;IPI;;10;6
1;;additifs chimiques pour carburants, pour lubrifiants et pour graisses;;IPI;;10;7
1;;additifs détergents pour carburants;;IPI;;10;8
1;;adoucir l'eau (produits pour -);;IPI;;10;9
1;;adragante (gomme -);;IPI;;10;10
1;;agriculture (engrais pour l'-);;IPI;;10;11
1;;agriculture (produits chimiques pour l'-) (à l'exception des fongicides, herbicides, insecticides et des parasiticides);;IPI;;10;12
1;;alcalins (iodures -) à usage industriel;;IPI;;10;13
1;;aldéhydeammoniaque;;IPI;;10;14
1;;alginates (produits gonflants, gélifiants) non à usage alimentaire;;IPI;;10;15
1;;alliage de métaux (produits chimiques destinés à faciliter l'-);;IPI;;10;16
1;;alumine (alun d'-);;IPI;;10;17
1;;alumine (hydrate d'-);;IPI;;10;18
1;;alumine (silicate d'-);;IPI;;10;19
1;;aluminium (chlorure d'-);;IPI;;10;20
1;;aluminium (iodure d'-);;IPI;;10;21
1;;amidon (agents chimiques pour fluidifier l'-) (agents de décollage);;IPI;;10;22
1;;amidon (colle d'-) autre que pour la papeterie ou le ménage;;IPI;;10;23
1;;ammoniac (esprit de sel -);;IPI;;10;24
1;;ammoniac (sel -);;IPI;;10;25
1;;ammoniacaux (sels -);;IPI;;10;26
1;;ammoniaque (aldéhyde- -);;IPI;;10;27
1;;ammoniaque (alun d'-);;IPI;;10;28
1;;ammonium (sels d'-);;IPI;;10;29
1;;amyle (acétate d'-);;IPI;;10;30
1;;amylique (alcool -);;IPI;;10;31
1;;anhydre (ammoniaque -);;IPI;;10;32
1;;animale (albumine -) (matière première);;IPI;;10;33
1;;anthranilique (acide -);;IPI;;10;34
1;;antimoine (sulfure d'-);;IPI;;10;35
1;;antitartriques (produits -);;IPI;;10;36
1;;arabique (gomme -);;IPI;;10;37
1;;arboriculture (produits d'engluement pour l'-);;IPI;;10;38
1;;argent (azotate d'-);;IPI;;10;39
1;;argent (nitrate d'-);;IPI;;10;40
1;;argenture (solutions pour l'-);;IPI;;10;41
1;;arsénieux (acide -);;IPI;;10;42
1;;attendrir la viande (produits pour -) à usage industriel;;IPI;;10;43
1;;avivage des couleurs (produits chimiques pour l'-) à usage industriel;;IPI;;10;44
1;;azotique (acide -);;IPI;;10;45
1;;azotés (engrais -);;IPI;;10;46
1;;bactériennes (préparations -) autres qu'à usage médical ou vétérinaire;;IPI;;10;47
1;;bactériologiques (préparations -) autres qu'à usage médical ou vétérinaire;;IPI;;10;48
1;;bandages chirurgicaux (matières collantes pour -);;IPI;;10;49
1;;barytique (papier -);;IPI;;10;50
1;;baryum (composés du -);;IPI;;10;51
1;;baryum (sulfate de -);;IPI;;10;52
1;;bas (produits pour empêcher le démaillage des -);;IPI;;10;53
1;;benzoïque (acide -);;IPI;;10;54
1;;benzène (acides de la série du -);;IPI;;10;55
1;;benzène (dérivés du -);;IPI;;10;56
1;;biochimiques (catalyseurs -);;IPI;;10;57
1;;biologiques (préparations -) autres qu'à usage médical ou vétérinaire;;IPI;;10;58
1;;bismuth (sous-nitrate de -) à usage chimique;;IPI;;10;59
1;;bière (produits pour la clarification et la conservation de la -);;IPI;;10;60
1;;blanchiment (produits de -) (décolorants) à usage industriel;;IPI;;10;61
1;;blanchir les cires (produits chimiques pour -);;IPI;;10;62
1;;blanchir les graisses (produits pour -);;IPI;;10;63
1;;blanchir les huiles (produits pour -);;IPI;;10;64
1;;blanchir les matières organiques (produits pour -);;IPI;;10;65
1;;béton (produits chimiques pour l'aération du -);;IPI;;10;66
1;;béton (produits pour la conservation du -) (à l'exception des peintures et des huiles);;IPI;;10;67
1;;caféine et extrait de caféine destinés à l'industrie;;IPI;;10;68
1;;carbone (hydrates de -);;IPI;;10;69
1;;carbone (sulfure de -);;IPI;;10;70
1;;carbone (tétrachlorure de -);;IPI;;10;71
1;;carbonique (acide -);;IPI;;10;72
1;;cellulose (dérivés chimiques de la -);;IPI;;10;73
1;;cellulose (esters de -) à usage industriel;;IPI;;10;74
1;;cellulose (éthers de -) à usage industriel;;IPI;;10;75
1;;charbon (produits pour économiser le -);;IPI;;10;76
1;;charbon animal (préparations de -);;IPI;;10;77
1;;chaux (acétate de -);;IPI;;10;78
1;;chaux (carbonate de -);;IPI;;10;79
1;;chaux (chlorure de -);;IPI;;10;80
1;;chimiques (produits -) destinés à faciliter l'alliage de métaux;;IPI;;10;81
